rank	gene	longname	codelen	nnei	nncd	nsil	nmis	nstp	nspl	nind	nnon	npat	nsite	pCV	pCL	pFN	p	q
6812	ARHGAP9	Rho GTPase activating protein 9	2264	126	0	1	2	0	0	0	2	2	2	3.399844e-01	1	9.610000e-01	7.067785e-01	1
6813	CDH23	cadherin-like 23	10753	7	0	1	2	0	1	0	3	3	3	3.400718e-01	1	6.380000e-01	7.068727e-01	1
6814	PCDH20	protocadherin 20	2860	201	0	1	1	0	0	0	1	1	1	7.069163e-01	NaN	NaN	7.069163e-01	1
6815	FGF7	fibroblast growth factor 7 (keratinocyte growth factor)	593	1000	0	0	1	0	0	0	1	1	1	7.070368e-01	NaN	NaN	7.070368e-01	1
6816	PLEKHA7	pleckstrin homology domain containing, family A member 7	3456	46	0	1	1	0	0	0	1	1	1	7.074094e-01	NaN	NaN	7.074094e-01	1
6817	HSPH1	heat shock 105kDa/110kDa protein 1	2645	115	0	0	1	0	0	1	2	2	2	3.407672e-01	1	7.760000e-01	7.076221e-01	1
6818	PPP2R1A	protein phosphatase 2 (formerly 2A), regulatory subunit A , alpha isoform	1826	41	0	0	2	0	0	0	2	2	2	3.408955e-01	1	3.540000e-01	7.077602e-01	1
6819	DIAPH2	diaphanous homolog 2 (Drosophila)	3956	0	0	0	1	0	0	0	1	1	1	7.081853e-01	NaN	NaN	7.081853e-01	1
6820	GMPR	guanosine monophosphate reductase	1070	684	0	0	1	0	0	0	1	1	1	7.082114e-01	NaN	NaN	7.082114e-01	1
6821	C12orf5	chromosome 12 open reading frame 5	835	896	0	0	1	0	0	0	1	1	1	7.084214e-01	NaN	NaN	7.084214e-01	1
6822	FLRT2	fibronectin leucine rich transmembrane protein 2	1983	87	0	1	0	0	0	1	1	1	1	7.084923e-01	NaN	NaN	7.084923e-01	1
6823	EIF4B	eukaryotic translation initiation factor 4B	1892	39	0	1	1	0	0	0	1	1	1	7.085677e-01	NaN	NaN	7.085677e-01	1
6824	SMYD4	SET and MYND domain containing 4	2455	19	0	1	0	0	0	1	1	1	1	7.088215e-01	NaN	NaN	7.088215e-01	1
6825	BOC	Boc homolog (mouse)	3419	53	0	0	1	0	0	0	1	1	1	7.090044e-01	NaN	NaN	7.090044e-01	1
6826	UBA6	ubiquitin-like modifier activating enzyme 6	3289	19	0	1	0	0	0	2	2	1	2	3.420861e-01	1	7.490000e-01	7.090394e-01	1
6827	TMEM51	transmembrane protein 51	766	3	0	1	1	0	0	0	1	1	1	7.090589e-01	NaN	NaN	7.090589e-01	1
6828	SYNC	syncoilin, intermediate filament protein	1529	1000	0	0	1	0	0	0	1	1	1	7.090787e-01	NaN	NaN	7.090787e-01	1
6829	LMO7	LIM domain 7	5246	11	0	0	4	0	0	1	5	4	5	3.421568e-01	1	8.630000e-01	7.091152e-01	1
6830	MAN2B2	mannosidase, alpha, class 2B, member 2	3104	19	0	0	1	0	0	0	1	1	1	7.092821e-01	NaN	NaN	7.092821e-01	1
6831	MMP15	matrix metallopeptidase 15 (membrane-inserted)	2046	25	0	0	1	0	0	0	1	1	1	7.096487e-01	NaN	NaN	7.096487e-01	1
6832	TPRX1	tetra-peptide repeat homeobox 1	1242	1000	0	0	1	0	0	0	1	1	1	7.098396e-01	NaN	NaN	7.098396e-01	1
6833	WDR24	WD repeat domain 24	2407	35	0	0	2	0	0	0	2	2	2	3.430872e-01	1	8.210000e-01	7.101118e-01	1
6834	ATXN3	ataxin 3	1128	814	0	0	1	0	0	0	1	1	1	7.102053e-01	NaN	NaN	7.102053e-01	1
6835	JAK1	Janus kinase 1 (a protein tyrosine kinase)	3561	10	0	0	2	0	0	0	2	2	2	3.434577e-01	1	8.050000e-01	7.105080e-01	1
6836	CHRNA5	cholinergic receptor, nicotinic, alpha 5	1429	33	0	0	1	0	0	0	1	1	1	7.110931e-01	NaN	NaN	7.110931e-01	1
6837	ERP29	endoplasmic reticulum protein 29	794	608	0	0	1	0	0	0	1	1	1	7.114341e-01	NaN	NaN	7.114341e-01	1
6838	ESCO1	establishment of cohesion 1 homolog 1 (S. cerevisiae)	2555	69	0	0	2	0	0	0	2	2	2	3.443358e-01	1	3.680000e-01	7.114453e-01	1
6839	DSG4	desmoglein 4	3304	76	0	1	1	0	0	0	1	1	1	7.115554e-01	NaN	NaN	7.115554e-01	1
6840	RAD51AP2	RAD51 associated protein 2	3492	34	0	0	1	0	0	1	2	2	2	3.447547e-01	1	6.990000e-01	7.118916e-01	1
6841	PSD	pleckstrin and Sec7 domain containing	3183	63	0	0	4	0	0	0	4	3	4	3.447647e-01	1	7.130000e-01	7.119022e-01	1
6842	NR3C2	nuclear receptor subfamily 3, group C, member 2	2987	66	0	0	2	0	0	1	3	3	3	3.448964e-01	1	6.820000e-01	7.120425e-01	1
6843	PGAM4	phosphoglycerate mutase family member 4	887	12	0	0	1	0	0	0	1	1	1	7.122039e-01	NaN	NaN	7.122039e-01	1
6844	SETBP1	SET binding protein 1	4998	268	0	2	1	0	0	1	2	2	2	7.471321e-01	1	4.160000e-01	7.123390e-01	1
6845	RNF150	ring finger protein 150	1341	447	0	0	2	0	0	0	2	2	2	3.452238e-01	1	8.810000e-01	7.123909e-01	1
6846	LRRC8A	leucine rich repeat containing 8 family, member A	2441	40	0	1	2	0	0	0	2	2	2	3.453006e-01	1	7.840000e-01	7.124725e-01	1
6847	NFKB2	nuclear factor of kappa light polypeptide gene enhancer in B-cells 2 (p49/p100)	2791	79	0	1	2	0	0	0	2	2	2	3.454596e-01	1	5.660000e-01	7.126415e-01	1
6848	AFTPH	aftiphilin	2850	2	0	0	1	0	0	0	1	1	1	7.127362e-01	NaN	NaN	7.127362e-01	1
6849	PPM1M	protein phosphatase 1M (PP2C domain containing)	925	0	0	1	0	0	0	1	1	1	1	7.130597e-01	NaN	NaN	7.130597e-01	1
6850	ARAP1	ArfGAP with RhoGAP domain, ankyrin repeat and PH domain 1	4486	12	0	1	2	0	0	1	3	3	3	3.459516e-01	1	7.900000e-01	7.131642e-01	1
6851	SNRPC	small nuclear ribonucleoprotein polypeptide C	500	1000	0	0	1	0	0	0	1	1	1	7.136740e-01	NaN	NaN	7.136740e-01	1
6852	PLK1	polo-like kinase 1 (Drosophila)	1850	17	0	0	1	0	0	0	1	1	1	7.138291e-01	NaN	NaN	7.138291e-01	1
6853	TSTD2	thiosulfate sulfurtransferase (rhodanese)-like domain containing 2	1601	31	0	0	2	0	0	0	2	2	2	3.468769e-01	1	8.670000e-01	7.141451e-01	1
6854	PRDM16	PR domain containing 16	3897	0	0	2	2	0	0	0	2	2	2	9.510003e-01	1	2.780000e-01	7.143972e-01	1
6855	NRG2	neuregulin 2	2680	584	0	0	1	0	0	0	1	1	1	7.145409e-01	NaN	NaN	7.145409e-01	1
6856	CECR6	cat eye syndrome chromosome region, candidate 6	1737	918	0	0	2	0	0	0	2	2	2	3.472992e-01	1	5.750000e-01	7.145919e-01	1
6857	IL10RB	interleukin 10 receptor, beta	1091	919	0	0	1	0	0	0	1	1	1	7.147102e-01	NaN	NaN	7.147102e-01	1
6858	SEMA3E	sema domain, immunoglobulin domain (Ig), short basic domain, secreted, (semaphorin) 3E	2392	60	0	1	1	0	1	0	2	2	2	3.475284e-01	1	5.560000e-01	7.148343e-01	1
6859	DCC	deleted in colorectal carcinoma	4456	67	0	0	3	0	0	0	3	3	3	8.690873e-01	1	3.570000e-01	7.149468e-01	1
6860	PRAM1	PML-RARA regulated adaptor molecule 1	2048	15	0	0	1	0	0	0	1	1	1	7.149854e-01	NaN	NaN	7.149854e-01	1
6861	AAK1	AP2 associated kinase 1	2966	314	0	1	1	0	0	0	1	1	1	7.153687e-01	NaN	NaN	7.153687e-01	1
6862	ZNFX1	zinc finger, NFX1-type containing 1	5809	4	0	0	3	0	0	0	3	3	3	3.481081e-01	1	8.120000e-01	7.154464e-01	1
6863	CHST3	carbohydrate (chondroitin 6) sulfotransferase 3	1444	1000	0	0	1	0	0	0	1	1	1	7.161372e-01	NaN	NaN	7.161372e-01	1
6864	CWC22	CWC22 spliceosome-associated protein homolog (S. cerevisiae)	2799	77	0	1	1	0	0	0	1	1	1	7.164798e-01	NaN	NaN	7.164798e-01	1
6865	MXI1	MAX interactor 1	983	1000	0	0	1	0	0	0	1	1	1	7.167855e-01	NaN	NaN	7.167855e-01	1
6866	MS4A7	membrane-spanning 4-domains, subfamily A, member 7	747	1000	0	0	1	0	0	0	1	1	1	7.169814e-01	NaN	NaN	7.169814e-01	1
6867	ZFYVE1	zinc finger, FYVE domain containing 1	2374	9	0	0	1	0	0	0	1	1	1	7.169937e-01	NaN	NaN	7.169937e-01	1
6868	KIF26B	kinesin family member 26B	6383	22	0	0	2	0	0	0	2	2	2	3.497757e-01	1	9.280000e-01	7.172022e-01	1
6869	SMAD2	SMAD family member 2	1444	22	0	0	1	0	0	0	1	1	1	7.172267e-01	NaN	NaN	7.172267e-01	1
6870	PIGU	phosphatidylinositol glycan anchor biosynthesis, class U	1352	1000	0	0	1	0	0	0	1	1	1	7.173682e-01	NaN	NaN	7.173682e-01	1
6871	RAB28	RAB28, member RAS oncogene family	834	653	0	0	0	0	0	1	1	1	1	7.177775e-01	NaN	NaN	7.177775e-01	1
6872	BRPF3	bromodomain and PHD finger containing, 3	3666	8	0	0	1	0	0	0	1	1	1	7.178842e-01	NaN	NaN	7.178842e-01	1
6873	LAMP1	lysosomal-associated membrane protein 1	1286	11	0	1	1	0	0	0	1	1	1	7.181392e-01	NaN	NaN	7.181392e-01	1
6874	MYO7A	myosin VIIA	6872	86	0	2	3	0	0	0	3	3	3	3.508477e-01	1	7.880000e-01	7.183266e-01	1
6875	NACA	nascent polypeptide-associated complex alpha subunit	6273	2	0	0	1	0	0	0	1	1	1	7.183812e-01	NaN	NaN	7.183812e-01	1
6876	SLC28A1	solute carrier family 28 (sodium-coupled nucleoside transporter), member 1	2087	6	1	2	2	0	0	0	2	2	2	9.342109e-01	1	3.050000e-01	7.187617e-01	1
6877	MYO1E	myosin IE	4531	31	0	1	1	0	0	0	1	1	1	7.190528e-01	NaN	NaN	7.190528e-01	1
6878	CABIN1	calcineurin binding protein 1	6807	2	0	1	2	0	1	0	3	3	3	7.871370e-01	1	4.470000e-01	7.193753e-01	1
6879	KIF3B	kinesin family member 3B	2276	14	0	0	1	0	0	0	1	1	1	7.194328e-01	NaN	NaN	7.194328e-01	1
6880	RFX7	regulatory factor X, 7	4415	60	0	0	1	0	0	0	1	1	1	7.195651e-01	NaN	NaN	7.195651e-01	1
6881	GFER	growth factor, augmenter of liver regeneration (ERV1 homolog, S. cerevisiae)	629	257	0	0	2	0	0	0	2	1	2	3.520558e-01	1	2.060000e-01	7.195900e-01	1
6882	EXOC2	exocyst complex component 2	3654	16	0	0	1	0	0	0	1	1	1	7.196497e-01	NaN	NaN	7.196497e-01	1
6883	TSC22D1	TSC22 domain family, member 1	3357	53	0	1	3	0	0	0	3	3	3	3.522407e-01	1	5.660000e-01	7.197829e-01	1
6884	ELP3	elongation protein 3 homolog (S. cerevisiae)	1700	463	0	0	1	0	0	0	1	1	1	7.199088e-01	NaN	NaN	7.199088e-01	1
6885	STIL	SCL/TAL1 interrupting locus	3931	11	0	0	0	0	0	1	1	1	1	7.199518e-01	NaN	NaN	7.199518e-01	1
6886	KPTN	kaptin (actin binding protein)	1355	825	0	0	1	0	0	0	1	1	1	7.199609e-01	NaN	NaN	7.199609e-01	1
6887	MYO5C	myosin VC	5389	5	0	1	2	0	0	0	2	2	2	5.934808e-01	1	4.340000e-01	7.200821e-01	1
6888	ZCCHC7	zinc finger, CCHC domain containing 7	1664	360	0	0	1	0	0	0	1	1	1	7.204576e-01	NaN	NaN	7.204576e-01	1
6889	MRE11A	MRE11 meiotic recombination 11 homolog A (S. cerevisiae)	2380	22	0	0	2	0	0	0	2	2	2	3.530280e-01	1	9.660000e-01	7.206035e-01	1
6890	KIAA0907	KIAA0907	1899	19	0	0	1	0	0	0	1	1	1	7.206649e-01	NaN	NaN	7.206649e-01	1
6891	USP6	ubiquitin specific peptidase 6 (Tre-2 oncogene)	4336	10	0	0	2	0	0	0	2	2	2	6.184967e-01	1	5.070000e-01	7.207426e-01	1
6892	FEM1C	fem-1 homolog c (C. elegans)	1858	15	0	2	1	0	0	0	1	1	1	7.210609e-01	NaN	NaN	7.210609e-01	1
6893	C20orf30	chromosome 20 open reading frame 30	628	1000	0	0	1	0	0	0	1	1	1	7.211124e-01	NaN	NaN	7.211124e-01	1
6894	RPS20	ribosomal protein S20	474	0	0	0	1	0	0	0	1	1	1	7.212081e-01	NaN	NaN	7.212081e-01	1
6895	UHRF2	ubiquitin-like, containing PHD and RING finger domains, 2	2469	143	0	0	1	0	0	0	1	1	1	7.212096e-01	NaN	NaN	7.212096e-01	1
6896	KIF3C	kinesin family member 3C	2410	126	0	0	2	0	0	0	2	2	2	3.538736e-01	1	7.060000e-01	7.214830e-01	1
6897	NLGN4X	neuroligin 4, X-linked	2467	106	0	0	1	0	0	0	1	1	1	7.216602e-01	NaN	NaN	7.216602e-01	1
6898	MBTD1	mbt domain containing 1	1954	7	0	0	1	0	0	0	1	1	1	7.219269e-01	NaN	NaN	7.219269e-01	1
6899	NAALADL2	N-acetylated alpha-linked acidic dipeptidase-like 2	2442	180	0	0	0	0	0	1	1	1	1	7.219825e-01	NaN	NaN	7.219825e-01	1
6900	PTBP2	polypyrimidine tract binding protein 2	1648	205	0	0	1	0	0	0	1	1	1	7.220011e-01	NaN	NaN	7.220011e-01	1
6901	MMP16	matrix metallopeptidase 16 (membrane-inserted)	2014	72	0	0	1	0	0	0	1	1	1	7.221747e-01	NaN	NaN	7.221747e-01	1
6902	RAB6A	RAB6A, member RAS oncogene family	765	1000	0	0	1	0	0	1	2	2	2	3.545809e-01	1	8.910000e-01	7.222170e-01	1
6903	SDAD1	SDA1 domain containing 1	2148	424	0	1	1	0	0	0	1	1	1	7.223856e-01	NaN	NaN	7.223856e-01	1
6904	FBN1	fibrillin 1	8872	9	0	1	0	0	1	0	1	1	1	7.225388e-01	NaN	NaN	7.225388e-01	1
6905	JAG1	jagged 1 (Alagille syndrome)	3757	52	0	1	2	1	0	1	4	4	4	3.549667e-01	1	8.340000e-01	7.226168e-01	1
6906	MTOR	mechanistic target of rapamycin (serine/threonine kinase)	8871	19	0	1	3	0	1	0	4	4	4	3.550606e-01	1	4.460000e-01	7.227141e-01	1
6907	SLC2A4RG	SLC2A4 regulator	1206	1000	0	0	1	0	0	0	1	1	1	7.228658e-01	NaN	NaN	7.228658e-01	1
6908	PRDM2	PR domain containing 2, with ZNF domain	5257	0	0	0	6	0	0	0	6	5	6	5.965439e-01	1	5.520000e-01	7.232103e-01	1
6909	TAOK2	TAO kinase 2	4697	38	0	0	1	0	0	0	1	1	1	7.234736e-01	NaN	NaN	7.234736e-01	1
6910	NAPEPLD	N-acyl phosphatidylethanolamine phospholipase D	1202	784	0	0	1	0	0	0	1	1	1	7.236786e-01	NaN	NaN	7.236786e-01	1
6911	ITGB2	integrin, beta 2 (complement component 3 receptor 3 and 4 subunit)	2370	69	0	0	1	0	0	0	1	1	1	7.239375e-01	NaN	NaN	7.239375e-01	1
6912	ADAM19	ADAM metallopeptidase domain 19 (meltrin beta)	2847	144	0	0	2	0	0	0	2	2	2	3.562464e-01	1	8.830000e-01	7.239400e-01	1
6913	CSRP2BP	CSRP2 binding protein	2385	5	0	0	1	0	0	0	1	1	1	7.239470e-01	NaN	NaN	7.239470e-01	1
6914	ENPP1	ectonucleotide pyrophosphatase/phosphodiesterase 1	2876	87	0	0	1	0	0	1	2	2	2	3.563853e-01	1	7.600000e-01	7.240833e-01	1
6915	PLXNC1	plexin C1	4827	118	0	1	1	0	0	0	1	1	1	7.241141e-01	NaN	NaN	7.241141e-01	1
6916	ECSIT	ECSIT homolog (Drosophila)	1324	0	0	0	1	0	0	0	1	1	1	7.245037e-01	NaN	NaN	7.245037e-01	1
6917	CASC1	cancer susceptibility candidate 1	2410	78	0	0	1	0	0	0	1	1	1	7.245509e-01	NaN	NaN	7.245509e-01	1
6918	ICOS	inducible T-cell co-stimulator	618	1000	0	0	1	0	0	0	1	1	1	7.245538e-01	NaN	NaN	7.245538e-01	1
6919	HM13	histocompatibility (minor) 13	1400	6	0	0	1	0	0	0	1	1	1	7.246846e-01	NaN	NaN	7.246846e-01	1
6920	ARFIP2	ADP-ribosylation factor interacting protein 2 (arfaptin 2)	1341	1000	0	0	1	0	0	0	1	1	1	7.248808e-01	NaN	NaN	7.248808e-01	1
6921	CUL7	cullin 7	5796	5	0	0	1	0	0	0	1	1	1	7.248837e-01	NaN	NaN	7.248837e-01	1
6922	NSMAF	neutral sphingomyelinase (N-SMase) activation associated factor	3030	44	0	0	0	0	0	1	1	1	1	7.250020e-01	NaN	NaN	7.250020e-01	1
6923	ZNF799	zinc finger protein 799	1944	29	0	1	2	0	0	0	2	2	2	3.573556e-01	1	8.400000e-01	7.250831e-01	1
6924	SYNRG	synergin, gamma	4104	4	0	0	3	0	0	0	3	3	3	3.573743e-01	1	4.260000e-01	7.251023e-01	1
6925	UBTF	upstream binding transcription factor, RNA polymerase I	2375	32	0	1	1	0	0	0	1	1	1	7.251136e-01	NaN	NaN	7.251136e-01	1
6926	RBBP6	retinoblastoma binding protein 6	5499	3	0	0	4	0	0	0	4	4	4	3.575645e-01	1	8.880000e-01	7.252980e-01	1
6927	RASSF6	Ras association (RalGDS/AF-6) domain family member 6	1152	995	0	0	1	0	0	0	1	1	1	7.253121e-01	NaN	NaN	7.253121e-01	1
6928	NPHP3	nephronophthisis 3 (adolescent)	4099	7	0	1	1	0	0	0	1	1	1	7.253982e-01	NaN	NaN	7.253982e-01	1
6929	CDK13	cyclin-dependent kinase 13	4591	10	0	0	1	0	0	1	2	2	2	3.577440e-01	1	8.020000e-01	7.254825e-01	1
6930	NIPSNAP1	nipsnap homolog 1 (C. elegans)	893	840	0	0	1	0	0	0	1	1	1	7.254829e-01	NaN	NaN	7.254829e-01	1
6931	CFTR	cystic fibrosis transmembrane conductance regulator (ATP-binding cassette sub-family C, member 7)	4547	2	0	1	1	0	0	0	1	1	1	7.255203e-01	NaN	NaN	7.255203e-01	1
6932	TRIM25	tripartite motif-containing 25	1927	81	0	0	1	0	0	0	1	1	1	7.255602e-01	NaN	NaN	7.255602e-01	1
6933	C1orf125	chromosome 1 open reading frame 125	3536	0	0	0	3	0	0	1	4	4	4	3.578213e-01	1	7.320000e-01	7.255619e-01	1
6934	COIL	coilin	1757	20	0	0	1	0	0	0	1	1	1	7.256388e-01	NaN	NaN	7.256388e-01	1
6935	MYCBP2	MYC binding protein 2	14365	13	1	1	4	0	1	0	5	5	5	3.580376e-01	1	7.080000e-01	7.257842e-01	1
6936	TIMP1	TIMP metallopeptidase inhibitor 1	646	1000	0	0	1	0	0	0	1	1	1	7.261719e-01	NaN	NaN	7.261719e-01	1
6937	CHRD	chordin	2956	32	0	0	1	0	0	0	1	1	1	7.263022e-01	NaN	NaN	7.263022e-01	1
6938	TMPRSS3	transmembrane protease, serine 3	1496	44	0	0	1	0	0	0	1	1	1	7.263204e-01	NaN	NaN	7.263204e-01	1
6939	TRPM7	transient receptor potential cation channel, subfamily M, member 7	5750	9	0	0	3	0	1	0	4	3	4	3.585809e-01	1	7.980000e-01	7.263419e-01	1
6940	DBNL	drebrin-like	1370	623	0	0	1	0	0	0	1	1	1	7.266411e-01	NaN	NaN	7.266411e-01	1
6941	PSMA8	proteasome (prosome, macropain) subunit, alpha type, 8	795	781	0	0	1	0	0	0	1	1	1	7.266487e-01	NaN	NaN	7.266487e-01	1
6942	NAA50	N(alpha)-acetyltransferase 50, NatE catalytic subunit	526	910	0	0	0	0	0	1	1	1	1	7.268005e-01	NaN	NaN	7.268005e-01	1
6943	NUP205	nucleoporin 205kDa	6209	5	0	0	4	0	0	0	4	4	4	3.592261e-01	1	9.690000e-01	7.270029e-01	1
6944	PCDHA13	protocadherin alpha 13	7717	7	0	0	1	0	0	0	1	1	1	7.270495e-01	NaN	NaN	7.270495e-01	1
6945	UBAP2	ubiquitin associated protein 2	3472	81	0	0	1	0	0	0	1	1	1	7.270947e-01	NaN	NaN	7.270947e-01	1
6946	NPAS4	neuronal PAS domain protein 4	2437	49	0	1	1	0	0	0	1	1	1	7.271359e-01	NaN	NaN	7.271359e-01	1
6947	ZNF585A	zinc finger protein 585A	2157	23	0	0	1	0	0	0	1	1	1	7.273918e-01	NaN	NaN	7.273918e-01	1
6948	ARMC10	armadillo repeat containing 10	1056	880	0	0	1	1	0	0	2	2	2	3.596126e-01	1	7.130000e-01	7.273984e-01	1
6949	UBE2O	ubiquitin-conjugating enzyme E2O	3949	27	0	3	1	0	1	0	2	2	2	3.597028e-01	1	3.130000e-01	7.274907e-01	1
6950	QRFP	pyroglutamylated RFamide peptide	410	1000	0	0	0	1	0	0	1	1	1	7.279582e-01	NaN	NaN	7.279582e-01	1
6951	GSTT1	glutathione S-transferase theta 1	741	1000	0	0	1	0	0	0	1	1	1	7.285179e-01	NaN	NaN	7.285179e-01	1
6952	SLC26A5	solute carrier family 26, member 5 (prestin)	3616	4	0	2	2	0	0	0	2	2	2	9.884346e-01	1	3.260000e-01	7.285891e-01	1
6953	ITIH1	inter-alpha (globulin) inhibitor H1	2822	7	0	0	2	0	0	0	2	2	2	5.578459e-01	1	5.550000e-01	7.287396e-01	1
6954	UGT1A6	UDP glucuronosyltransferase 1 family, polypeptide A6	5523	5	0	0	1	0	0	0	1	1	1	7.287412e-01	NaN	NaN	7.287412e-01	1
6955	RNF115	ring finger protein 115	1495	1000	0	0	1	0	0	0	1	1	1	7.288411e-01	NaN	NaN	7.288411e-01	1
6956	FAM13A	family with sequence similarity 13, member A	3195	30	0	0	1	0	0	0	1	1	1	7.289730e-01	NaN	NaN	7.289730e-01	1
6957	CCR3	chemokine (C-C motif) receptor 3	1139	18	0	0	1	0	0	0	1	1	1	7.293565e-01	NaN	NaN	7.293565e-01	1
6958	RP2	retinitis pigmentosa 2 (X-linked recessive)	1069	861	0	0	1	0	0	0	1	1	1	7.294045e-01	NaN	NaN	7.294045e-01	1
6959	ANLN	anillin, actin binding protein	3559	24	0	1	1	0	0	0	1	1	1	7.294153e-01	NaN	NaN	7.294153e-01	1
6960	FGF6	fibroblast growth factor 6	639	1000	0	0	1	0	0	0	1	1	1	7.295021e-01	NaN	NaN	7.295021e-01	1
6961	MPO	myeloperoxidase	2282	54	0	0	1	0	0	0	1	1	1	7.298112e-01	NaN	NaN	7.298112e-01	1
6962	ZFYVE20	zinc finger, FYVE domain containing 20	2395	14	0	1	1	0	0	0	1	1	1	7.299820e-01	NaN	NaN	7.299820e-01	1
6963	PLIN3	perilipin 3	1333	26	0	0	2	0	0	0	2	1	2	5.856201e-01	1	5.300000e-01	7.303387e-01	1
6964	BRPF1	bromodomain and PHD finger containing, 1	3784	32	0	0	1	0	0	0	1	1	1	7.303600e-01	NaN	NaN	7.303600e-01	1
6965	PRKRIP1	PRKR interacting protein 1 (IL11 inducible)	577	1000	0	0	0	0	1	0	1	1	1	7.303638e-01	NaN	NaN	7.303638e-01	1
6966	TNPO2	transportin 2 (importin 3, karyopherin beta 2b)	2792	115	0	1	1	0	0	0	1	1	1	7.308316e-01	NaN	NaN	7.308316e-01	1
6967	HSPB2	heat shock 27kDa protein 2	811	1000	0	0	1	0	0	0	1	1	1	7.308944e-01	NaN	NaN	7.308944e-01	1
6968	ZBTB7B	zinc finger and BTB domain containing 7B	1628	9	0	0	2	0	0	0	2	2	2	3.632272e-01	1	9.830000e-01	7.310771e-01	1
6969	ZNF790	zinc finger protein 790	1927	87	0	0	2	0	0	0	2	2	2	3.636808e-01	1	9.080000e-01	7.315362e-01	1
6970	CCDC25	coiled-coil domain containing 25	676	1000	0	0	1	0	0	0	1	1	1	7.316704e-01	NaN	NaN	7.316704e-01	1
6971	SFRS17A	splicing factor, arginine/serine-rich 17A	2104	25	0	1	1	0	0	0	1	1	1	7.318157e-01	NaN	NaN	7.318157e-01	1
6972	ADCY8	adenylate cyclase 8 (brain)	3826	106	0	2	2	0	0	1	3	3	3	3.641298e-01	1	5.720000e-01	7.319901e-01	1
6973	ZEB1	zinc finger E-box binding homeobox 1	3421	56	0	0	1	0	0	0	1	1	1	7.320741e-01	NaN	NaN	7.320741e-01	1
6974	ABCD4	ATP-binding cassette, sub-family D (ALD), member 4	1893	195	0	0	1	0	0	0	1	1	1	7.323959e-01	NaN	NaN	7.323959e-01	1
6975	TMTC1	transmembrane and tetratricopeptide repeat containing 1	2393	108	0	1	1	0	0	0	1	1	1	7.325558e-01	NaN	NaN	7.325558e-01	1
6976	FAM120B	family with sequence similarity 120B	2773	38	0	0	1	0	0	0	1	1	1	7.328113e-01	NaN	NaN	7.328113e-01	1
6977	MLL5	myeloid/lymphoid or mixed-lineage leukemia 5 (trithorax homolog, Drosophila)	5677	0	0	0	4	0	0	1	5	5	5	3.650611e-01	1	5.140000e-01	7.329297e-01	1
6978	ABP1	amiloride binding protein 1 (amine oxidase (copper-containing))	2274	107	0	1	1	0	0	0	1	1	1	7.336881e-01	NaN	NaN	7.336881e-01	1
6979	EIF4G2	eukaryotic translation initiation factor 4 gamma, 2	2808	0	0	0	1	0	0	0	1	1	1	7.337932e-01	NaN	NaN	7.337932e-01	1
6980	TEX2	testis expressed 2	3449	31	0	1	2	0	0	0	2	2	2	3.659970e-01	1	4.210000e-01	7.338716e-01	1
6981	GFRA3	GDNF family receptor alpha 3	1231	1000	0	0	1	0	0	0	1	1	1	7.339067e-01	NaN	NaN	7.339067e-01	1
6982	NXPH4	neurexophilin 4	931	1000	0	0	1	0	0	1	2	2	2	3.660454e-01	1	7.130000e-01	7.339203e-01	1
6983	COPB2	coatomer protein complex, subunit beta 2 (beta prime)	2805	58	0	0	1	0	0	0	1	1	1	7.340145e-01	NaN	NaN	7.340145e-01	1
6984	ABCB10	ATP-binding cassette, sub-family B (MDR/TAP), member 10	2267	3	0	2	1	0	0	0	1	1	1	7.340989e-01	NaN	NaN	7.340989e-01	1
6985	HMGB1	high-mobility group box 1	664	632	0	0	1	0	0	1	2	1	2	3.662741e-01	1	9.570000e-01	7.341501e-01	1
6986	C9orf96	chromosome 9 open reading frame 96	2113	3	0	0	2	0	0	0	2	2	2	3.663914e-01	1	4.970000e-01	7.342679e-01	1
6987	IKBKB	inhibitor of kappa light polypeptide gene enhancer in B-cells, kinase beta	2355	46	0	0	1	0	0	0	1	1	1	7.343796e-01	NaN	NaN	7.343796e-01	1
6988	MMEL1	membrane metallo-endopeptidase-like 1	2434	77	0	0	2	0	0	0	2	2	2	3.668065e-01	1	9.370000e-01	7.346844e-01	1
6989	KIAA2026	KIAA2026	6340	1	0	0	1	0	0	0	1	1	1	7.347942e-01	NaN	NaN	7.347942e-01	1
6990	TMED4	transmembrane emp24 protein transport domain containing 4	702	1000	0	0	2	0	0	0	2	2	2	3.670152e-01	1	7.030000e-01	7.348936e-01	1
6991	ANKRD28	ankyrin repeat domain 28	3270	424	0	1	1	0	0	0	1	1	1	7.351036e-01	NaN	NaN	7.351036e-01	1
6992	PCDHA2	protocadherin alpha 2	33091	50	0	1	1	0	0	0	1	1	1	7.352469e-01	NaN	NaN	7.352469e-01	1
6993	PARP11	poly (ADP-ribose) polymerase family, member 11	1045	746	0	0	1	0	0	0	1	1	1	7.355645e-01	NaN	NaN	7.355645e-01	1
6994	CLTB	clathrin, light chain (Lcb)	710	1000	0	0	0	0	0	1	1	1	1	7.355772e-01	NaN	NaN	7.355772e-01	1
6995	CDH4	cadherin 4, type 1, R-cadherin (retinal)	2813	59	0	0	1	0	0	0	1	1	1	7.355871e-01	NaN	NaN	7.355871e-01	1
