rank	gene	longname	codelen	nnei	nncd	nsil	nmis	nstp	nspl	nind	nnon	npat	nsite	pCV	pCL	pFN	p	q
7129	C1orf192	chromosome 1 open reading frame 192	552	1000	0	0	1	0	0	0	1	1	1	6.062552e-01	NaN	NaN	6.062552e-01	1
7130	GDE1	glycerophosphodiester phosphodiesterase 1	1016	1000	0	0	1	0	0	0	1	1	1	6.063502e-01	NaN	NaN	6.063502e-01	1
7131	PLEKHH2	pleckstrin homology domain containing, family H (with MyTH4 domain) member 2	4598	3	0	0	6	0	0	0	6	5	6	2.571701e-01	1	9.510000e-01	6.064116e-01	1
7132	MMP11	matrix metallopeptidase 11 (stromelysin 3)	1497	161	0	0	1	0	0	1	2	2	2	2.571744e-01	1	5.800000e-01	6.064174e-01	1
7133	ANKRD20A1	ankyrin repeat domain 20 family, member A1	2528	288	0	0	1	0	0	0	1	1	1	6.064201e-01	NaN	NaN	6.064201e-01	1
7134	FOXP2	forkhead box P2	2379	1	0	5	2	0	0	3	5	5	4	2.572165e-01	1	6.250000e-01	6.064746e-01	1
7135	SIN3A	SIN3 homolog A, transcription regulator (yeast)	3902	2	0	0	1	0	0	0	1	1	1	6.065214e-01	NaN	NaN	6.065214e-01	1
7136	SLFN12	schlafen family member 12	1749	23	0	0	1	0	0	0	1	1	1	6.065420e-01	NaN	NaN	6.065420e-01	1
7137	LEMD2	LEM domain containing 2	1546	98	0	0	1	0	0	0	1	1	1	6.065780e-01	NaN	NaN	6.065780e-01	1
7138	SPAG1	sperm associated antigen 1	2853	5	0	0	1	0	0	0	1	1	1	6.066487e-01	NaN	NaN	6.066487e-01	1
7139	SLC5A1	solute carrier family 5 (sodium/glucose cotransporter), member 1	2051	6	0	1	1	0	0	0	1	1	1	6.069289e-01	NaN	NaN	6.069289e-01	1
7140	FAM90A1	family with sequence similarity 90, member A1	1411	143	0	0	2	0	0	0	2	2	2	2.576903e-01	1	9.990000e-01	6.071176e-01	1
7141	OIT3	oncoprotein induced transcript 3	1670	436	0	1	1	0	0	0	1	1	1	6.072321e-01	NaN	NaN	6.072321e-01	1
7142	H2AFZ	H2A histone family, member Z	403	941	0	0	0	0	1	0	1	1	1	6.072468e-01	NaN	NaN	6.072468e-01	1
7143	DIO1	deiodinase, iodothyronine, type I	764	1000	0	0	0	0	1	0	1	1	1	6.073482e-01	NaN	NaN	6.073482e-01	1
7144	AKR1C4	aldo-keto reductase family 1, member C4 (chlordecone reductase; 3-alpha hydroxysteroid dehydrogenase, type I; dihydrodiol dehydrogenase 4)	1006	151	0	0	1	0	0	0	1	1	1	6.073579e-01	NaN	NaN	6.073579e-01	1
7145	GRXCR1	glutaredoxin, cysteine rich 1	885	216	0	0	2	0	0	0	2	2	2	2.579739e-01	1	7.070000e-01	6.075019e-01	1
7146	OR51V1	olfactory receptor, family 51, subfamily V, member 1	965	10	0	0	1	0	0	0	1	1	1	6.076765e-01	NaN	NaN	6.076765e-01	1
7147	CLIC2	chloride intracellular channel 2	764	69	0	0	2	0	0	0	2	2	2	2.581037e-01	1	7.080000e-01	6.076777e-01	1
7148	NOS1	nitric oxide synthase 1 (neuronal)	4413	1	0	3	3	0	0	0	3	3	3	9.667011e-01	1	2.090000e-01	6.076852e-01	1
7149	PRRX1	paired related homeobox 1	813	82	1	0	1	0	0	0	1	1	1	6.077728e-01	NaN	NaN	6.077728e-01	1
7150	SYNPO	synaptopodin	3480	2	0	4	3	0	0	0	3	3	3	2.582913e-01	1	9.660000e-01	6.079318e-01	1
7151	MAP7	microtubule-associated protein 7	2318	415	0	1	0	0	1	0	1	1	1	6.079991e-01	NaN	NaN	6.079991e-01	1
7152	LDHB	lactate dehydrogenase B	1033	315	0	0	1	0	0	0	1	1	1	6.080205e-01	NaN	NaN	6.080205e-01	1
7153	MID2	midline 2	2244	2	0	0	0	0	1	0	1	1	1	6.081605e-01	NaN	NaN	6.081605e-01	1
7154	SPAG5	sperm associated antigen 5	3676	18	0	1	1	2	0	0	3	2	3	4.840192e-01	1	3.910000e-01	6.081685e-01	1
7155	GNB4	guanine nucleotide binding protein (G protein), beta polypeptide 4	1059	42	0	0	1	0	0	0	1	1	1	6.082213e-01	NaN	NaN	6.082213e-01	1
7156	FAM176A	family with sequence similarity 176, member A	467	552	0	0	1	0	0	0	1	1	1	6.082351e-01	NaN	NaN	6.082351e-01	1
7157	CSRNP3	cysteine-serine-rich nuclear protein 3	1774	57	0	0	1	0	0	0	1	1	1	6.083407e-01	NaN	NaN	6.083407e-01	1
7158	RRAS2	related RAS viral (r-ras) oncogene homolog 2	640	782	0	0	2	0	0	0	2	2	2	3.769628e-01	1	1.860000e-01	6.083447e-01	1
7159	SNTG2	syntrophin, gamma 2	1684	210	0	1	2	0	0	0	2	2	2	5.467506e-01	1	2.820000e-01	6.083671e-01	1
7160	CPT1B	carnitine palmitoyltransferase 1B (muscle)	2395	121	0	1	2	0	0	0	2	2	2	4.807529e-01	1	4.120000e-01	6.084104e-01	1
7161	PIK3C2G	phosphoinositide-3-kinase, class 2, gamma polypeptide	4462	14	0	1	0	0	0	1	1	1	1	6.084543e-01	NaN	NaN	6.084543e-01	1
7162	WIPI1	WD repeat domain, phosphoinositide interacting 1	1391	236	0	1	1	0	0	0	1	1	1	6.087522e-01	NaN	NaN	6.087522e-01	1
7163	LIN28B	lin-28 homolog B (C. elegans)	765	505	0	0	1	0	0	0	1	1	1	6.088469e-01	NaN	NaN	6.088469e-01	1
7164	MPP3	membrane protein, palmitoylated 3 (MAGUK p55 subfamily member 3)	1830	82	0	1	2	0	0	0	2	2	2	2.590478e-01	1	5.830000e-01	6.089548e-01	1
7165	C1orf201	chromosome 1 open reading frame 201	890	1	0	0	1	0	0	0	1	1	1	6.090564e-01	NaN	NaN	6.090564e-01	1
7166	ZEB2	zinc finger E-box binding homeobox 2	3681	7	0	4	2	0	0	0	2	2	2	9.189015e-01	1	9.700000e-02	6.090661e-01	1
7167	OR11L1	olfactory receptor, family 11, subfamily L, member 1	969	14	0	0	2	0	0	0	2	2	2	3.634753e-01	1	6.370000e-01	6.091034e-01	1
7168	ZNF679	zinc finger protein 679	1254	583	0	0	4	1	0	0	5	5	5	2.592201e-01	1	8.520000e-01	6.091873e-01	1
7169	CLTC	clathrin, heavy chain (Hc)	5152	66	0	2	4	0	0	0	4	3	4	2.592381e-01	1	8.530000e-01	6.092116e-01	1
7170	ARSG	arylsulfatase G	1618	93	0	0	1	0	0	0	1	1	1	6.094042e-01	NaN	NaN	6.094042e-01	1
7171	PRELID1	PRELI domain containing 1	676	857	0	0	1	0	0	0	1	1	1	6.094675e-01	NaN	NaN	6.094675e-01	1
7172	TTK	TTK protein kinase	2662	22	0	0	0	0	0	1	1	1	1	6.094975e-01	NaN	NaN	6.094975e-01	1
7173	CRTC2	CREB regulated transcription coactivator 2	2136	3	0	0	1	0	0	0	1	1	1	6.095031e-01	NaN	NaN	6.095031e-01	1
7174	FCRL4	Fc receptor-like 4	1592	141	0	1	1	0	1	0	2	2	2	2.594806e-01	1	4.590000e-01	6.095389e-01	1
7175	PI3	peptidase inhibitor 3, skin-derived (SKALP)	363	812	0	0	1	0	0	0	1	1	1	6.095436e-01	NaN	NaN	6.095436e-01	1
7176	JMJD1C	jumonji domain containing 1C	7723	88	0	5	1	1	0	0	2	2	2	5.570172e-01	1	4.310000e-01	6.096595e-01	1
7177	HEATR5A	HEAT repeat containing 5A	5380	247	0	2	2	0	0	1	3	2	3	6.622864e-01	1	3.870000e-01	6.097219e-01	1
7178	AAK1	AP2 associated kinase 1	2966	126	0	1	1	0	0	0	1	1	1	6.097632e-01	NaN	NaN	6.097632e-01	1
7179	NEFM	neurofilament, medium polypeptide 150kDa	2763	6	0	0	2	0	0	0	2	2	2	2.597168e-01	1	5.650000e-01	6.098575e-01	1
7180	SLAMF9	SLAM family member 9	882	412	0	0	1	0	0	0	1	1	1	6.098693e-01	NaN	NaN	6.098693e-01	1
7181	C3orf14	chromosome 3 open reading frame 14	403	351	0	0	1	0	0	0	1	1	1	6.101227e-01	NaN	NaN	6.101227e-01	1
7182	KIF5C	kinesin family member 5C	2896	29	0	1	1	0	0	0	1	1	1	6.101797e-01	NaN	NaN	6.101797e-01	1
7183	POU5F2	POU domain class 5, transcription factor 2	989	8	0	1	1	0	0	0	1	1	1	6.104808e-01	NaN	NaN	6.104808e-01	1
7184	ASPRV1	aspartic peptidase, retroviral-like 1	1032	64	0	1	2	0	0	0	2	2	2	2.602260e-01	1	4.180000e-01	6.105435e-01	1
7185	GPR77	G protein-coupled receptor 77	1018	90	0	0	1	0	0	0	1	1	1	6.105631e-01	NaN	NaN	6.105631e-01	1
7186	FOLR3	folate receptor 3 (gamma)	754	16	0	1	2	0	0	0	2	2	2	2.603046e-01	1	7.400000e-01	6.106493e-01	1
7187	NSD1	nuclear receptor binding SET domain protein 1	8179	0	0	3	4	0	0	0	4	3	4	8.267683e-01	1	2.540000e-01	6.108207e-01	1
7188	ZSCAN22	zinc finger and SCAN domain containing 22	1484	52	0	0	1	0	0	0	1	1	1	6.108913e-01	NaN	NaN	6.108913e-01	1
7189	NMS	neuromedin S	502	540	0	0	1	0	0	0	1	1	1	6.109810e-01	NaN	NaN	6.109810e-01	1
7190	THSD1	thrombospondin, type I, domain containing 1	2575	0	0	0	3	0	0	0	3	3	3	2.606613e-01	1	8.070000e-01	6.111292e-01	1
7191	CAPN13	calpain 13	2098	14	0	1	1	0	1	0	2	2	2	2.607113e-01	1	8.030000e-01	6.111963e-01	1
7192	EMX1	empty spiracles homeobox 1	881	796	0	0	2	0	0	0	2	2	2	2.607435e-01	1	9.560000e-01	6.112396e-01	1
7193	ARRB1	arrestin, beta 1	1317	127	0	0	1	0	0	0	1	1	1	6.112471e-01	NaN	NaN	6.112471e-01	1
7194	TAC1	tachykinin, precursor 1	414	337	0	0	1	0	0	0	1	1	1	6.115238e-01	NaN	NaN	6.115238e-01	1
7195	RIMKLA	ribosomal modification protein rimK-like family member A	1192	36	0	1	1	0	0	0	1	1	1	6.115646e-01	NaN	NaN	6.115646e-01	1
7196	FSTL3	follistatin-like 3 (secreted glycoprotein)	810	685	0	0	1	0	0	0	1	1	1	6.116129e-01	NaN	NaN	6.116129e-01	1
7197	ZNF547	zinc finger protein 547	1221	288	0	0	1	0	0	0	1	1	1	6.116743e-01	NaN	NaN	6.116743e-01	1
7198	PRKAR2A	protein kinase, cAMP-dependent, regulatory, type II, alpha	1255	237	0	0	1	0	0	0	1	1	1	6.118135e-01	NaN	NaN	6.118135e-01	1
7199	CIB1	calcium and integrin binding 1 (calmyrin)	600	822	0	0	1	0	0	0	1	1	1	6.119457e-01	NaN	NaN	6.119457e-01	1
7200	PPFIA1	protein tyrosine phosphatase, receptor type, f polypeptide (PTPRF), interacting protein (liprin), alpha 1	3721	12	0	0	1	0	0	0	1	1	1	6.120082e-01	NaN	NaN	6.120082e-01	1
7201	OR1S2	olfactory receptor, family 1, subfamily S, member 2	977	78	0	0	1	0	0	0	1	1	1	6.120514e-01	NaN	NaN	6.120514e-01	1
7202	CDKL1	cyclin-dependent kinase-like 1 (CDC2-related kinase)	1113	586	0	0	1	0	0	0	1	1	1	6.121105e-01	NaN	NaN	6.121105e-01	1
7203	ATAD2B	ATPase family, AAA domain containing 2B	4485	22	0	0	1	0	0	0	1	1	1	6.121652e-01	NaN	NaN	6.121652e-01	1
7204	MGAT3	mannosyl (beta-1,4-)-glycoprotein beta-1,4-N-acetylglucosaminyltransferase	1605	79	0	1	1	0	0	0	1	1	1	6.123206e-01	NaN	NaN	6.123206e-01	1
7205	DDB1	damage-specific DNA binding protein 1, 127kDa	3527	3	0	0	2	0	0	0	2	2	2	2.615969e-01	1	5.690000e-01	6.123854e-01	1
7206	GRIA4	glutamate receptor, ionotrophic, AMPA 4	3040	9	1	3	4	0	0	0	4	4	4	2.616026e-01	1	9.110000e-01	6.123931e-01	1
7207	EPHA1	EPH receptor A1	3001	31	0	3	4	1	0	0	5	3	5	6.412858e-01	1	2.460000e-01	6.124494e-01	1
7208	MIPEP	mitochondrial intermediate peptidase	2216	8	0	0	1	0	0	0	1	1	1	6.125372e-01	NaN	NaN	6.125372e-01	1
7209	GJA1	gap junction protein, alpha 1, 43kDa	1153	257	0	0	1	0	0	0	1	1	1	6.125844e-01	NaN	NaN	6.125844e-01	1
7210	RNF208	ring finger protein 208	786	1000	0	0	0	0	0	1	1	1	1	6.126226e-01	NaN	NaN	6.126226e-01	1
7211	ASTE1	asteroid homolog 1 (Drosophila)	2056	22	0	1	1	0	0	0	1	1	1	6.126472e-01	NaN	NaN	6.126472e-01	1
7212	ZNF623	zinc finger protein 623	1613	202	0	0	1	0	0	0	1	1	1	6.126774e-01	NaN	NaN	6.126774e-01	1
7213	PSD	pleckstrin and Sec7 domain containing	3139	16	0	0	2	0	0	1	3	3	3	2.618779e-01	1	5.000000e-01	6.127620e-01	1
7214	OR51T1	olfactory receptor, family 51, subfamily T, member 1	1064	23	0	0	1	0	0	0	1	1	1	6.128008e-01	NaN	NaN	6.128008e-01	1
7215	FAT1	FAT tumor suppressor homolog 1 (Drosophila)	13871	2	0	4	3	0	0	1	4	4	4	4.990353e-01	1	4.080000e-01	6.129170e-01	1
7216	C2orf18	chromosome 2 open reading frame 18	1138	356	0	0	1	0	0	0	1	1	1	6.129942e-01	NaN	NaN	6.129942e-01	1
7217	ZNF20	zinc finger protein 20	1611	69	0	0	0	1	0	0	1	1	1	6.131464e-01	NaN	NaN	6.131464e-01	1
7218	PPP1CA	protein phosphatase 1, catalytic subunit, alpha isoform	1050	293	0	0	1	0	0	0	1	1	1	6.132444e-01	NaN	NaN	6.132444e-01	1
7219	ATP6V1E2	ATPase, H+ transporting, lysosomal 31kDa, V1 subunit E2	684	1000	0	0	1	0	0	0	1	1	1	6.132527e-01	NaN	NaN	6.132527e-01	1
7220	TMEM110	transmembrane protein 110	915	360	0	0	1	0	0	0	1	1	1	6.133026e-01	NaN	NaN	6.133026e-01	1
7221	DONSON	downstream neighbor of SON	1739	50	0	0	2	0	0	0	2	2	2	2.625299e-01	1	9.900000e-01	6.136348e-01	1
7222	PCDHB8	protocadherin beta 8	2404	0	0	1	3	0	0	0	3	3	3	2.626098e-01	1	9.090000e-01	6.137417e-01	1
7223	RUNDC2A	RUN domain containing 2A	1158	384	0	1	1	0	0	0	1	1	1	6.138054e-01	NaN	NaN	6.138054e-01	1
7224	CXorf59	chromosome X open reading frame 59	1549	2	0	0	1	0	0	0	1	1	1	6.138198e-01	NaN	NaN	6.138198e-01	1
7225	SLC26A6	solute carrier family 26, member 6	2398	3	0	0	3	0	0	0	3	3	3	2.626775e-01	1	9.930000e-01	6.138322e-01	1
7226	CCDC51	coiled-coil domain containing 51	1248	1	0	2	1	0	0	0	1	1	1	6.138496e-01	NaN	NaN	6.138496e-01	1
7227	TXNDC3	thioredoxin domain containing 3 (spermatozoa)	1831	16	0	0	1	0	0	0	1	1	1	6.138895e-01	NaN	NaN	6.138895e-01	1
7228	NFIB	nuclear factor I/B	1295	152	0	0	0	0	1	0	1	1	1	6.139344e-01	NaN	NaN	6.139344e-01	1
7229	YTHDC2	YTH domain containing 2	4413	34	0	2	1	1	0	0	2	2	2	8.237091e-01	1	2.350000e-01	6.139468e-01	1
7230	IL17A	interleukin 17A	478	430	0	0	1	0	0	0	1	1	1	6.141153e-01	NaN	NaN	6.141153e-01	1
7231	GNB3	guanine nucleotide binding protein (G protein), beta polypeptide 3	1059	26	0	0	1	0	1	0	2	2	2	2.629475e-01	1	6.940000e-01	6.141930e-01	1
7232	CFHR5	complement factor H-related 5	1746	273	0	1	3	1	0	0	4	4	4	2.631861e-01	1	7.630000e-01	6.145116e-01	1
7233	H6PD	hexose-6-phosphate dehydrogenase (glucose 1-dehydrogenase)	2392	2	0	0	3	0	0	0	3	3	3	2.632265e-01	1	6.700000e-01	6.145656e-01	1
7234	TARS2	threonyl-tRNA synthetase 2, mitochondrial (putative)	2227	32	0	1	3	0	0	0	3	3	3	2.632889e-01	1	6.280000e-01	6.146488e-01	1
7235	STXBP2	syntaxin binding protein 2	1858	111	0	0	2	0	0	0	2	2	2	2.632949e-01	1	3.940000e-01	6.146568e-01	1
7236	SLC41A2	solute carrier family 41, member 2	1758	112	0	0	1	0	0	0	1	1	1	6.147169e-01	NaN	NaN	6.147169e-01	1
7237	LDLRAD3	low density lipoprotein receptor class A domain containing 3	1060	111	0	0	1	0	0	0	1	1	1	6.148420e-01	NaN	NaN	6.148420e-01	1
7238	MMAB	methylmalonic aciduria (cobalamin deficiency) cblB type	787	655	0	0	0	0	1	0	1	1	1	6.148491e-01	NaN	NaN	6.148491e-01	1
7239	SF3A1	splicing factor 3a, subunit 1, 120kDa	2444	9	0	1	2	0	0	1	3	3	3	2.634474e-01	1	4.400000e-01	6.148603e-01	1
7240	PLVAP	plasmalemma vesicle associated protein	1351	126	0	0	1	0	0	0	1	1	1	6.148847e-01	NaN	NaN	6.148847e-01	1
7241	RAPH1	Ras association (RalGDS/AF-6) and pleckstrin homology domains 1	3974	1	0	0	4	0	0	0	4	3	4	2.635297e-01	1	9.980000e-01	6.149701e-01	1
7242	YARS	tyrosyl-tRNA synthetase	1635	2	0	0	3	0	0	0	3	2	3	2.637296e-01	1	7.310000e-01	6.152366e-01	1
7243	STK40	serine/threonine kinase 40	1348	90	0	1	1	0	0	0	1	1	1	6.154084e-01	NaN	NaN	6.154084e-01	1
7244	EIF5B	eukaryotic translation initiation factor 5B	3755	12	0	0	1	0	0	0	1	1	1	6.154132e-01	NaN	NaN	6.154132e-01	1
7245	NINL	ninein-like	4241	0	0	1	3	0	0	1	4	4	4	4.293228e-01	1	6.070000e-01	6.156415e-01	1
7246	APOL6	apolipoprotein L, 6	1040	484	0	0	1	0	0	0	1	1	1	6.156684e-01	NaN	NaN	6.156684e-01	1
7247	OR5AR1	olfactory receptor, family 5, subfamily AR, member 1	931	119	0	1	1	0	0	0	1	1	1	6.157754e-01	NaN	NaN	6.157754e-01	1
7248	OTUB1	OTU domain, ubiquitin aldehyde binding 1	840	726	0	0	0	1	0	0	1	1	1	6.159300e-01	NaN	NaN	6.159300e-01	1
7249	TYW3	tRNA-yW synthesizing protein 3 homolog (S. cerevisiae)	804	413	0	0	0	0	0	1	1	1	1	6.160938e-01	NaN	NaN	6.160938e-01	1
7250	PABPC4	poly(A) binding protein, cytoplasmic 4 (inducible form)	2043	33	0	0	2	0	0	0	2	2	2	2.644066e-01	1	1.230000e-01	6.161380e-01	1
7251	AHR	aryl hydrocarbon receptor	2587	16	0	0	1	0	0	0	1	1	1	6.162676e-01	NaN	NaN	6.162676e-01	1
7252	AQP6	aquaporin 6, kidney specific	861	246	0	0	1	0	0	0	1	1	1	6.163025e-01	NaN	NaN	6.163025e-01	1
7253	BTD	biotinidase	1645	24	0	0	1	0	0	0	1	1	1	6.164453e-01	NaN	NaN	6.164453e-01	1
7254	PJA1	praja 1	1932	5	0	0	1	0	0	0	1	1	1	6.164852e-01	NaN	NaN	6.164852e-01	1
7255	COL28A1	collagen, type XXVIII, alpha 1	3516	5	0	1	1	0	0	0	1	1	1	6.165457e-01	NaN	NaN	6.165457e-01	1
7256	SEC61A1	Sec61 alpha 1 subunit (S. cerevisiae)	1475	20	0	0	1	0	0	0	1	1	1	6.165472e-01	NaN	NaN	6.165472e-01	1
7257	LASS3	LAG1 homolog, ceramide synthase 3	1191	64	0	0	1	0	0	0	1	1	1	6.165799e-01	NaN	NaN	6.165799e-01	1
7258	TBC1D26	TBC1 domain family, member 26	792	616	0	0	0	0	0	1	1	1	1	6.166043e-01	NaN	NaN	6.166043e-01	1
7259	RBL2	retinoblastoma-like 2 (p130)	3504	5	0	1	2	0	0	0	2	2	2	2.648713e-01	1	5.240000e-01	6.167558e-01	1
7260	SOX7	SRY (sex determining region Y)-box 7	1173	25	0	0	1	0	0	0	1	1	1	6.167808e-01	NaN	NaN	6.167808e-01	1
7261	UGT2B10	UDP glucuronosyltransferase 2 family, polypeptide B10	3192	74	0	1	2	0	1	1	4	3	4	6.321979e-01	1	3.230000e-01	6.167819e-01	1
7262	SYCP2	synaptonemal complex protein 2	4765	2	0	0	3	1	0	0	4	4	4	2.650850e-01	1	7.010000e-01	6.170396e-01	1
7263	HAS2	hyaluronan synthase 2	1669	118	0	0	1	0	0	0	1	1	1	6.171087e-01	NaN	NaN	6.171087e-01	1
7264	OSR2	odd-skipped related 2 (Drosophila)	947	219	0	0	1	0	0	0	1	1	1	6.171380e-01	NaN	NaN	6.171380e-01	1
7265	CRNKL1	crooked neck pre-mRNA splicing factor-like 1 (Drosophila)	2605	22	0	0	1	0	0	0	1	1	1	6.172920e-01	NaN	NaN	6.172920e-01	1
7266	UBE3B	ubiquitin protein ligase E3B	3311	2	0	0	1	0	0	0	1	1	1	6.173732e-01	NaN	NaN	6.173732e-01	1
7267	PLXNA3	plexin A3	5744	37	0	2	1	0	1	0	2	2	2	2.654315e-01	1	8.240000e-01	6.174995e-01	1
7268	RBM46	RNA binding motif protein 46	1618	28	0	0	1	0	0	0	1	1	1	6.176037e-01	NaN	NaN	6.176037e-01	1
7269	IFIT5	interferon-induced protein with tetratricopeptide repeats 5	1453	33	0	1	1	0	0	0	1	1	1	6.176203e-01	NaN	NaN	6.176203e-01	1
7270	HNRNPA1	heterogeneous nuclear ribonucleoprotein A1	1159	266	0	0	1	0	0	0	1	1	1	6.176569e-01	NaN	NaN	6.176569e-01	1
7271	ATP5G1	ATP synthase, H+ transporting, mitochondrial F0 complex, subunit C1 (subunit 9)	429	600	0	0	1	0	0	0	1	1	1	6.176859e-01	NaN	NaN	6.176859e-01	1
7272	SLC19A1	solute carrier family 19 (folate transporter), member 1	1796	49	0	0	1	0	0	1	2	2	2	2.655735e-01	1	8.060000e-01	6.176878e-01	1
7273	SKA1	spindle and kinetochore associated complex subunit 1	792	1000	0	0	1	0	0	0	1	1	1	6.177370e-01	NaN	NaN	6.177370e-01	1
7274	TPPP2	tubulin polymerization-promoting protein family member 2	527	1000	0	0	1	0	0	0	1	1	1	6.178243e-01	NaN	NaN	6.178243e-01	1
7275	ANKRD6	ankyrin repeat domain 6	2225	145	0	0	2	0	0	0	2	2	2	2.657182e-01	1	9.250000e-01	6.178796e-01	1
7276	GPATCH8	G patch domain containing 8	4539	10	0	0	1	0	0	1	2	2	2	3.769188e-01	1	6.830000e-01	6.178922e-01	1
7277	C16orf88	chromosome 16 open reading frame 88	1393	57	0	0	1	0	0	0	1	1	1	6.179133e-01	NaN	NaN	6.179133e-01	1
7278	KIAA0146	KIAA0146	2826	93	0	0	2	0	0	0	2	2	2	5.559686e-01	1	4.320000e-01	6.179257e-01	1
7279	AP1M2	adaptor-related protein complex 1, mu 2 subunit	1318	324	0	0	2	0	0	0	2	2	2	2.657768e-01	1	7.310000e-01	6.179572e-01	1
7280	MTIF2	mitochondrial translational initiation factor 2	2238	4	0	0	1	0	0	0	1	1	1	6.179953e-01	NaN	NaN	6.179953e-01	1
7281	ZNF831	zinc finger protein 831	5050	8	0	2	3	0	0	0	3	3	3	9.103234e-01	1	2.650000e-01	6.180071e-01	1
7282	NTNG1	netrin G1	1778	9	1	1	1	0	1	0	2	2	2	6.405435e-01	1	3.760000e-01	6.180218e-01	1
7283	C1orf131	chromosome 1 open reading frame 131	910	976	0	0	1	0	0	0	1	1	1	6.180328e-01	NaN	NaN	6.180328e-01	1
7284	GULP1	GULP, engulfment adaptor PTB domain containing 1	955	305	0	0	1	0	0	0	1	1	1	6.180358e-01	NaN	NaN	6.180358e-01	1
7285	SPTLC3	serine palmitoyltransferase, long chain base subunit 3	1703	48	0	0	1	0	0	0	1	1	1	6.180406e-01	NaN	NaN	6.180406e-01	1
7286	DDX1	DEAD (Asp-Glu-Ala-Asp) box polypeptide 1	2323	19	0	2	1	0	0	0	1	1	1	6.180874e-01	NaN	NaN	6.180874e-01	1
7287	CAPRIN2	caprin family member 2	3452	0	0	0	3	0	0	0	3	3	3	5.415055e-01	1	4.360000e-01	6.180929e-01	1
7288	SP4	Sp4 transcription factor	2375	71	0	1	4	0	0	0	4	3	4	2.658876e-01	1	7.680000e-01	6.181040e-01	1
7289	GPM6A	glycoprotein M6A	871	163	0	0	1	0	0	0	1	1	1	6.181209e-01	NaN	NaN	6.181209e-01	1
7290	EHBP1	EH domain binding protein 1	3788	2	0	1	2	1	0	0	3	2	3	2.659552e-01	1	4.120000e-01	6.181936e-01	1
7291	PCDH12	protocadherin 12	3567	7	0	1	2	0	0	0	2	2	2	2.659797e-01	1	7.980000e-01	6.182260e-01	1
7292	ZRANB1	zinc finger, RAN-binding domain containing 1	2159	39	0	2	0	0	0	1	1	1	1	6.182614e-01	NaN	NaN	6.182614e-01	1
7293	DTX2	deltex homolog 2 (Drosophila)	1905	199	0	1	1	0	0	1	2	2	2	2.661105e-01	1	3.280000e-01	6.183992e-01	1
7294	KIAA0319L	KIAA0319-like	3230	124	0	1	3	0	0	0	3	3	3	2.661549e-01	1	9.310000e-01	6.184579e-01	1
7295	ZNF791	zinc finger protein 791	1743	164	0	0	1	0	0	0	1	1	1	6.187187e-01	NaN	NaN	6.187187e-01	1
7296	TBC1D5	TBC1 domain family, member 5	2538	12	0	0	3	0	0	0	3	3	3	2.664040e-01	1	3.830000e-01	6.187875e-01	1
7297	NAALAD2	N-acetylated alpha-linked acidic dipeptidase 2	2295	74	0	0	1	0	0	0	1	1	1	6.189151e-01	NaN	NaN	6.189151e-01	1
7298	CORO2B	coronin, actin binding protein, 2B	1489	236	0	0	1	0	0	1	2	2	2	2.665261e-01	1	4.010000e-01	6.189491e-01	1
7299	RIPK3	receptor-interacting serine-threonine kinase 3	1593	33	0	0	1	0	0	0	1	1	1	6.191120e-01	NaN	NaN	6.191120e-01	1
7300	GRIA3	glutamate receptor, ionotrophic, AMPA 3	2864	5	0	0	1	0	0	0	1	1	1	6.192144e-01	NaN	NaN	6.192144e-01	1
7301	GNB1	guanine nucleotide binding protein (G protein), beta polypeptide 1	1063	20	0	1	1	0	0	0	1	1	1	6.192594e-01	NaN	NaN	6.192594e-01	1
7302	G6PC2	glucose-6-phosphatase, catalytic, 2	1086	492	0	0	1	0	0	0	1	1	1	6.193513e-01	NaN	NaN	6.193513e-01	1
7303	VWC2	von Willebrand factor C domain containing 2	987	296	0	0	0	1	0	0	1	1	1	6.193732e-01	NaN	NaN	6.193732e-01	1
7304	C9orf3	chromosome 9 open reading frame 3	2215	76	0	1	1	0	0	0	1	1	1	6.193992e-01	NaN	NaN	6.193992e-01	1
7305	IFRD1	interferon-related developmental regulator 1	1400	27	0	0	1	0	0	0	1	1	1	6.194769e-01	NaN	NaN	6.194769e-01	1
7306	EFNB2	ephrin-B2	1020	115	0	0	1	0	0	0	1	1	1	6.195500e-01	NaN	NaN	6.195500e-01	1
7307	ZNF362	zinc finger protein 362	1295	133	0	0	1	0	0	0	1	1	1	6.196744e-01	NaN	NaN	6.196744e-01	1
7308	ZNF233	zinc finger protein 233	2029	79	0	1	1	0	0	0	1	1	1	6.196792e-01	NaN	NaN	6.196792e-01	1
7309	C15orf23	chromosome 15 open reading frame 23	1024	1	0	1	1	0	0	0	1	1	1	6.196900e-01	NaN	NaN	6.196900e-01	1
7310	C5orf25	chromosome 5 open reading frame 25	1406	2	0	1	1	0	0	0	1	1	1	6.197245e-01	NaN	NaN	6.197245e-01	1
7311	LRRC49	leucine rich repeat containing 49	2121	173	1	0	2	0	0	0	2	2	2	2.672082e-01	1	9.700000e-01	6.198502e-01	1
7312	PIK3C2A	phosphoinositide-3-kinase, class 2, alpha polypeptide	5187	1	0	0	2	0	0	0	2	2	2	6.925918e-01	1	2.320000e-01	6.200246e-01	1
