gene	Nnon	Nsil	Nflank	nnon	npat	nsite	nsil	nflank	nnei	fMLE	p	score	time	q
FZD4	1176600	339836	26468	1	1	1	1	0	20	1.064731e+00	9.189460e-01	2.612298e+00	3.336510e-01	1
LIPF	962270	248964	184184	1	1	1	0	0	20	1.397581e+00	9.189545e-01	1.828802e+00	3.195120e-01	1
FH	1100632	313196	179703	3	2	3	0	0	4	1.112991e+00	9.190141e-01	5.264560e+00	1.132152e+00	1
FAM160B1	1785316	495976	320942	3	3	3	0	0	13	1.715248e+00	9.190198e-01	1.080200e+01	9.651550e-01	1
PRSS50	698852	207594	76804	1	1	1	1	0	13	1.910021e+00	9.190570e-01	3.452969e+00	1.024637e+00	1
GPR155	2046226	574046	303510	6	6	6	0	0	0	0	9.192621e-01	2.535383e+01	9.419790e-01	1
ARMC3	2007460	549280	338162	5	4	5	1	1	7	1.164924e+00	9.192880e-01	8.780138e+00	1.053785e+00	1
CATSPERG	1867488	511820	392238	4	4	4	0	0	20	1.327950e+00	9.193669e-01	9.977403e+00	1.170406e+00	1
PCID2	958408	245030	472640	2	2	2	1	5	11	2.623327e+00	9.193903e-01	7.645805e+00	2.271793e+00	1
KIAA1524	2125362	570118	405884	3	3	3	2	0	12	1.981408e+00	9.194587e-01	1.290291e+01	1.008432e+00	1
MSC	353644	117560	45332	1	1	1	0	0	8	2.535357e+00	9.194607e-01	2.787403e+00	4.998090e-01	1
SLC7A8	1219174	384326	223521	1	1	1	3	0	9	1.173201e+00	9.194830e-01	5.131658e+00	9.736260e-01	1
GTDC1	1096722	288508	185049	1	1	1	1	0	20	1.373801e+00	9.195174e-01	2.563469e+00	3.413740e-01	1
PCDH12	2647858	843758	86904	5	5	5	0	0	16	1.374131e+00	9.196502e-01	1.390764e+01	1.016473e+00	1
FGFR1OP	858572	231186	227362	1	1	1	2	0	20	1.584227e+00	9.196549e-01	2.209483e+00	3.875520e-01	1
MYO1F	2370626	658128	495991	3	3	3	4	0	20	8.879319e-01	9.197177e-01	8.541070e+00	1.093225e+00	1
GLUD1	1232952	344794	251330	2	2	2	1	1	20	1.002571e+00	9.197591e-01	2.908936e+00	3.871630e-01	1
BZW2	1006820	260844	232290	1	1	1	0	0	9	7.625420e-01	9.197606e-01	3.082548e+00	3.814290e-01	1
NFATC2	2080812	653080	217262	4	4	4	3	0	18	1.244099e+00	9.197706e-01	9.250869e+00	1.765095e+00	1
BTNL9	853004	258964	146170	4	4	4	0	0	5	1.917455e+00	9.197768e-01	9.791082e+00	1.008482e+00	1
MAP2K6	814118	219336	250209	1	1	1	0	0	4	8.190728e-01	9.198265e-01	3.168376e+00	6.212500e-01	1
ZNF772	1173744	291460	137584	4	4	4	0	0	9	2.103566e+00	9.198631e-01	8.447697e+00	1.145443e+00	1
ST18	2486832	673822	405817	11	9	11	2	0	3	1.099974e+00	9.199390e-01	2.101166e+01	1.350094e+00	1
SLC15A4	929690	271694	143811	1	1	1	1	0	20	1.879012e+00	9.199497e-01	3.268840e+00	5.586930e-01	1
GIT2	1759610	482138	463350	1	1	1	1	0	20	6.329578e-01	9.200472e-01	2.301858e+00	5.074310e-01	1
ATP6AP2	796352	229222	160227	1	1	1	0	0	20	1.265058e+00	9.200493e-01	1.519029e+00	3.701800e-01	1
CDHR1	1850386	565100	285433	6	6	6	3	2	6	1.440790e+00	9.201051e-01	1.653644e+01	9.938580e-01	1
EXD3	928780	298376	153315	1	1	1	1	0	20	1.088760e+00	9.201344e-01	2.216021e+00	3.240730e-01	1
C3orf58	741976	210432	43910	1	1	1	1	0	20	1.502458e+00	9.201415e-01	2.366952e+00	4.932130e-01	1
DDX24	2004622	568094	166440	3	3	3	2	0	20	1.219726e+00	9.201724e-01	7.241990e+00	9.431120e-01	1
PPAT	1227102	348764	272856	5	5	5	1	0	2	7.340345e-01	9.202024e-01	1.184609e+01	9.851120e-01	1
USP7	2656756	642206	629512	6	6	6	0	0	6	9.685506e-01	9.202186e-01	1.618049e+01	9.135810e-01	1
MMP8	1119374	291454	201806	2	2	2	0	0	5	1.367103e+00	9.202850e-01	8.168275e+00	8.769290e-01	1
MUC13	1197468	339878	214502	2	2	2	0	0	20	1.653640e+00	9.202973e-01	4.671551e+00	1.157186e+00	1
XYLT1	1957222	559208	222104	4	4	4	1	0	12	1.217620e+00	9.205417e-01	1.219273e+01	9.662490e-01	1
UNC5C	2149840	635272	317268	3	3	3	0	0	20	1.222442e+00	9.205938e-01	7.981508e+00	9.786240e-01	1
LILRB3	998730	304256	168972	4	4	3	4	1	5	2.422749e+00	9.206427e-01	1.021832e+01	1.038503e+00	1
FARS2	1064094	292448	165012	4	3	4	1	0	20	2.209441e+00	9.207303e-01	6.028895e+00	7.167790e-01	1
OR4C11	654852	183714	22715	1	1	1	2	0	16	2.674984e+00	9.207319e-01	3.271914e+00	8.625240e-01	1
SMYD4	1733994	496976	181348	5	5	5	2	0	11	1.690469e+00	9.207967e-01	1.740148e+01	1.035993e+00	1
RXFP4	806232	292460	26186	2	2	2	0	0	7	1.801734e+00	9.208784e-01	5.547934e+00	8.647220e-01	1
HR	1878824	598932	228852	1	1	1	0	0	17	8.429493e-01	9.209951e-01	6.320895e+00	7.052760e-01	1
COL23A1	752916	247012	436337	3	3	3	2	0	3	2.355066e+00	9.210385e-01	7.232511e+00	9.115960e-01	1
ZZEF1	6799434	1933516	1045956	15	13	14	3	1	7	1.102656e+00	9.210429e-01	3.331677e+01	8.446520e-01	1
ADCY4	2091434	659936	410575	4	4	4	3	0	8	1.450541e+00	9.210530e-01	1.310220e+01	1.324073e+00	1
KRT37	1051220	302322	142846	1	1	1	0	0	20	1.013695e+00	9.211204e-01	2.540649e+00	6.364700e-01	1
RSPRY1	1375332	375446	283664	1	1	1	1	0	20	7.530088e-01	9.211769e-01	2.157484e+00	5.260180e-01	1
ROBO1	3599794	1048412	464886	13	13	13	2	0	4	1.109810e+00	9.212292e-01	3.026820e+01	1.187845e+00	1
THBS3	2300172	655074	465226	5	4	5	2	3	20	1.331069e+00	9.212693e-01	1.067878e+01	1.023259e+00	1
DIS3	2192432	571076	416485	5	5	5	1	0	3	8.844908e-01	9.213339e-01	1.584930e+01	1.046319e+00	1
DMKN	1046160	316124	292022	2	2	2	0	4	9	1.551451e+00	9.213488e-01	5.218015e+00	1.260449e+00	1
USP38	2409774	698528	201375	2	2	2	1	0	20	1.087257e+00	9.213979e-01	8.128158e+00	9.688780e-01	1
MSLNL	1421356	509042	133892	2	2	2	1	1	13	9.968686e-01	9.215256e-01	5.542275e+00	1.402674e+00	1
STS	1326764	382320	189679	1	1	1	1	0	20	9.230612e-01	9.215478e-01	2.582917e+00	5.081500e-01	1
FDFT1	959258	256856	146203	4	4	4	0	0	1	0	9.216774e-01	1.468068e+01	1.044186e+00	1
RFX7	3081524	883248	101985	3	3	3	1	0	20	9.546982e-01	9.217605e-01	9.918688e+00	1.224799e+00	1
REST	2562806	689612	62618	3	3	3	0	0	20	1.253413e+00	9.218236e-01	9.712545e+00	1.217217e+00	1
ONECUT1	955348	284526	43537	5	4	5	0	0	2	1.127294e+00	9.218490e-01	1.388887e+01	1.165766e+00	1
FBP1	701354	205462	121502	2	2	2	0	0	5	1.442960e+00	9.219744e-01	4.367865e+00	1.041990e+00	1
BEND3	1828884	534532	61189	2	2	2	0	0	20	1.194036e+00	9.219747e-01	6.887539e+00	1.062901e+00	1
CASQ1	956420	247988	214782	2	2	2	2	0	20	2.156461e+00	9.220146e-01	4.861161e+00	8.617780e-01	1
BHMT2	834872	230210	140905	2	2	2	1	0	1	9.857202e-01	9.220715e-01	6.347804e+00	8.912060e-01	1
WDR83	1086800	317136	264051	1	1	1	0	0	20	1.130255e+00	9.220731e-01	2.942938e+00	9.468070e-01	1
USP31	2695282	802268	303131	6	5	6	3	0	11	9.795557e-01	9.221140e-01	1.174015e+01	8.343410e-01	1
ACP6	875356	236132	234702	2	2	2	0	0	2	3.277339e-01	9.221213e-01	5.450728e+00	1.073986e+00	1
CLIP3	1160762	366500	254186	1	1	1	2	0	20	8.849847e-01	9.222485e-01	2.672736e+00	3.710160e-01	1
TMEM151A	344608	116512	14198	1	1	1	0	0	2	1.178766e+00	9.224365e-01	6.324034e+00	1.505405e+00	1
HEXB	1288376	350746	287937	3	3	3	0	0	5	1.955797e+00	9.224547e-01	8.394194e+00	1.031710e+00	1
ZFP64	2489742	688630	354465	10	10	9	4	1	4	1.121614e+00	9.224969e-01	2.312682e+01	9.695490e-01	1
TDP2	927750	247994	166532	2	2	2	0	0	3	8.621122e-01	9.226378e-01	1.048301e+01	9.764360e-01	1
ZMYM2	2899996	752910	257998	12	10	12	0	0	0	0	9.226412e-01	3.210346e+01	1.005035e+00	1
CHFR	1138164	307268	259755	1	1	1	1	5	15	9.748581e-01	9.227373e-01	2.330807e+00	8.491210e-01	1
CCDC51	1018712	314202	94095	1	1	1	0	0	20	1.153714e+00	9.227426e-01	2.083282e+00	4.098380e-01	1
LRIT2	1244832	391236	62763	3	3	3	1	0	6	1.440790e+00	9.229742e-01	8.366079e+00	1.349521e+00	1
CDC14B	1085758	279586	448467	1	1	1	0	0	20	1.519485e+00	9.229920e-01	3.113262e+00	7.255020e-01	1
ZNF610	1100638	280592	85740	2	2	2	1	0	7	1.423514e+00	9.231433e-01	6.480991e+00	6.403140e-01	1
MAST3	1885822	601614	244304	4	4	4	2	0	20	1.281589e+00	9.232620e-01	9.243757e+00	1.491970e+00	1
FBLN5	1035388	272682	206867	1	1	1	0	0	6	8.744017e-01	9.233225e-01	3.501185e+00	1.074204e+00	1
SOS2	3312722	902032	449992	6	5	6	0	1	20	1.186452e+00	9.233320e-01	1.494561e+01	1.027133e+00	1
ALG1	1053220	305286	268032	2	2	2	0	0	5	1.045341e+00	9.233629e-01	5.538937e+00	8.194700e-01	1
VEZF1	1184618	344812	104268	1	1	1	1	0	20	1.366480e+00	9.233920e-01	3.309327e+00	8.321430e-01	1
DOT1L	2774162	861794	643155	8	8	8	3	0	3	9.496102e-01	9.234076e-01	2.629843e+01	1.489201e+00	1
FEM1B	1443474	412984	39874	1	1	1	1	0	20	1.078332e+00	9.234165e-01	3.466987e+00	8.321320e-01	1
PINX1	720120	189660	169402	2	2	2	0	0	4	1.438620e+00	9.234613e-01	5.305448e+00	1.013158e+00	1
ZNF296	1041460	326076	91873	3	2	3	0	0	3	2.899988e-01	9.234734e-01	9.000102e+00	1.014407e+00	1
RSRC1	766700	212426	167881	1	1	1	0	0	20	1.452647e+00	9.235045e-01	1.935143e+00	4.905890e-01	1
TERF2	1054196	294424	191036	1	1	1	0	0	9	8.540946e-01	9.235315e-01	2.918576e+00	5.226180e-01	1
OR5H6	745976	212432	24132	4	4	4	1	0	1	1.735376e+00	9.235367e-01	1.077213e+01	1.024558e+00	1
RAF1	1546238	429786	326835	4	4	4	0	0	5	7.185900e-01	9.235368e-01	1.117625e+01	9.604120e-01	1
CDC20	1328902	392248	218163	1	1	1	0	0	20	8.753513e-01	9.235762e-01	3.012706e+00	7.415500e-01	1
CHL1	2902906	780562	535608	4	4	4	3	0	20	1.405060e+00	9.236027e-01	1.309228e+01	1.368325e+00	1
BCL2A1	464366	118560	61014	1	1	1	0	0	3	7.725633e-01	9.236038e-01	2.786998e+00	5.316800e-01	1
SULF1	2107428	539454	391552	4	4	4	0	1	2	8.576127e-01	9.236159e-01	1.324076e+01	1.151542e+00	1
RGL4	1075016	329028	204257	1	1	1	2	4	20	1.585409e+00	9.238736e-01	3.543508e+00	1.609713e+00	1
ADCK5	904662	277826	235393	2	2	2	0	0	6	6.445601e-01	9.239357e-01	6.066571e+00	1.096736e+00	1
LAIR2	350764	111656	103781	2	2	2	1	0	1	2.136636e+00	9.239398e-01	6.276082e+00	1.174629e+00	1
ATP8A1	2818758	763718	750772	4	4	4	1	0	18	1.445450e+00	9.240114e-01	1.140847e+01	1.217167e+00	1
C2orf42	1335794	392236	165223	3	3	3	1	0	20	1.676763e+00	9.240734e-01	5.602609e+00	1.067967e+00	1
WBSCR22	1150110	355710	260472	2	2	2	1	0	20	1.295501e+00	9.240924e-01	4.601613e+00	1.071605e+00	1
CTSC	1065124	284550	167163	2	2	2	0	0	1	0	9.240993e-01	6.183126e+00	6.757470e-01	1
FCRLB	856362	292370	116532	1	1	1	0	1	13	8.335267e-01	9.242932e-01	2.625633e+00	3.520300e-01	1
ZNF419	1220198	306286	298942	3	3	3	2	0	2	1.228875e+00	9.244636e-01	8.793502e+00	1.036085e+00	1
SRRD	905014	240084	138010	1	1	1	1	0	5	1.472932e+00	9.244771e-01	3.548907e+00	1.218552e+00	1
KIF18B	1475114	475240	177368	1	1	1	1	0	20	9.489414e-01	9.244805e-01	3.622656e+00	2.087603e+00	1
SPATA20	1712642	512904	293111	1	1	1	1	0	20	1.187386e+00	9.245688e-01	6.214308e+00	1.003345e+00	1
SLC44A5	1726144	463402	458510	3	3	3	3	0	2	1.061517e+00	9.246299e-01	1.395620e+01	9.130770e-01	1
ZNF43	1940480	461408	85121	7	7	7	0	0	1	0	9.246467e-01	1.894539e+01	9.735330e-01	1
TRNT1	1037442	269730	144262	3	3	3	1	0	3	1.825334e+00	9.246951e-01	8.184322e+00	9.088750e-01	1
LRRFIP2	1698420	446588	533451	3	3	3	2	0	10	1.536199e+00	9.247279e-01	8.251349e+00	1.758151e+00	1
TUFM	1004790	322082	180997	1	1	1	0	0	20	9.989249e-01	9.247363e-01	1.536984e+00	3.539460e-01	1
PPM1K	873392	247982	285692	1	1	1	0	0	2	5.914563e-01	9.247755e-01	1.748861e+00	4.244400e-01	1
KLB	2412690	689618	102744	2	2	2	1	0	20	8.685037e-01	9.248324e-01	6.462883e+00	9.641110e-01	1
NCK2	855608	238102	48042	1	1	1	2	0	20	1.394482e+00	9.248910e-01	3.210107e+00	5.918160e-01	1
SPHK2	1308394	488174	299419	2	2	2	1	0	20	1.232839e+00	9.248931e-01	5.709502e+00	1.245989e+00	1
WDR88	1109488	305274	212976	1	1	1	0	0	14	9.581869e-01	9.249394e-01	2.333540e+00	4.266120e-01	1
TGFB3	970216	273682	145517	1	1	1	2	0	20	1.489305e+00	9.249602e-01	3.153877e+00	4.794290e-01	1
ATG3	768706	192672	238382	2	2	2	0	1	11	2.287391e+00	9.250084e-01	4.087192e+00	8.399330e-01	1
LTBP3	2176288	605566	398077	3	3	3	1	0	19	1.072513e+00	9.250863e-01	9.327816e+00	1.141427e+00	1
NFRKB	3013226	954348	494432	4	4	4	2	0	20	8.836957e-01	9.252382e-01	9.499235e+00	9.525620e-01	1
TAAR1	794334	205504	21063	3	3	3	1	0	3	1.475769e+00	9.254661e-01	5.599438e+00	8.171480e-01	1
ALG3	1067106	332968	162085	1	1	1	0	1	20	1.297554e+00	9.254776e-01	3.336565e+00	7.080500e-01	1
ZNF671	1243922	335932	85312	4	4	4	2	0	6	1.500572e+00	9.255360e-01	1.046317e+01	1.358566e+00	1
ZNF155	1288376	318142	117236	1	1	1	0	0	15	1.033715e+00	9.256289e-01	2.987804e+00	5.918840e-01	1
IRAK3	1334800	341848	232793	2	2	2	4	0	10	1.317740e+00	9.256394e-01	5.573108e+00	7.667910e-01	1
QTRTD1	1045328	302328	189089	2	2	2	1	0	3	8.085905e-01	9.256879e-01	5.246500e+00	7.624070e-01	1
TMPRSS13	1184222	369404	223064	1	1	1	2	0	5	7.929759e-01	9.257665e-01	3.206806e+00	7.305000e-01	1
PFKFB2	1263676	347782	311463	1	1	1	1	0	9	9.473586e-01	9.257886e-01	3.050172e+00	1.103447e+00	1
TLR9	2262586	737072	35861	2	2	2	2	0	20	9.160803e-01	9.258110e-01	8.265319e+00	1.323735e+00	1
CCM2	1054400	308322	199852	1	1	1	0	1	20	1.234927e+00	9.258151e-01	2.409058e+00	4.203340e-01	1
LRRC66	2034322	573040	82143	4	4	4	2	0	20	1.589149e+00	9.258272e-01	9.342668e+00	1.247392e+00	1
DDX31	1884092	544376	422181	5	5	5	0	1	5	9.684782e-01	9.259768e-01	1.100695e+01	8.623510e-01	1
KRT15	1062112	317154	166034	1	1	1	1	0	20	1.668212e+00	9.260752e-01	5.015979e+00	1.988158e+00	1
ZBTB45	976228	340884	25676	1	1	1	0	0	20	6.584445e-01	9.261688e-01	1.615580e+00	3.601890e-01	1
PRDM11	1193540	331974	138545	1	1	1	3	1	15	9.353934e-01	9.262864e-01	1.998609e+00	4.901770e-01	1
PKD1	5643486	1906848	569753	10	10	10	5	1	20	1.177055e+00	9.263582e-01	3.038303e+01	9.321930e-01	1
DOCK10	4556332	1189474	706303	12	10	12	5	1	6	1.442822e+00	9.264187e-01	2.888841e+01	1.184763e+00	1
GXYLT2	832902	216378	98012	1	1	1	3	0	20	1.351868e+00	9.264857e-01	1.457463e+00	3.502300e-01	1
FAM35A	2133618	583788	141160	2	2	2	0	0	20	9.426730e-01	9.265341e-01	4.717863e+00	8.429580e-01	1
PTK2	2503706	669888	1165850	7	7	7	0	1	0	2.711051e-01	9.266272e-01	1.719709e+01	1.647902e+00	1
BTBD16	1222132	330968	305606	3	3	3	0	0	2	3.655736e-01	9.266666e-01	1.061361e+01	8.707450e-01	1
CDT1	974618	317292	162270	1	1	1	0	0	17	8.037121e-01	9.266973e-01	2.756412e+00	4.858060e-01	1
EP300	5655312	1588698	633804	13	12	13	4	0	20	1.623284e+00	9.267210e-01	3.502127e+01	8.773090e-01	1
OC90	957234	276592	299009	2	2	2	1	0	20	1.985357e+00	9.269077e-01	3.931320e+00	2.082165e+00	1
CTBS	797346	199582	122985	1	1	1	0	4	20	1.648522e+00	9.269252e-01	1.834361e+00	3.139660e-01	1
TGM3	1555070	448540	224096	3	3	3	1	0	20	1.416209e+00	9.270539e-01	7.389891e+00	1.565980e+00	1
NCAPG	2431576	655074	405997	2	2	2	2	0	8	9.033927e-01	9.271105e-01	7.636793e+00	1.121491e+00	1
NT5DC2	1407938	407350	310974	1	1	1	2	0	20	9.781480e-01	9.271115e-01	3.484341e+00	1.963726e+00	1
FBXO32	849722	221324	180071	1	1	1	2	0	6	9.141494e-01	9.271518e-01	2.665550e+00	3.963100e-01	1
TAP1	1666744	562166	220862	2	2	2	2	0	20	8.856210e-01	9.272080e-01	4.209161e+00	1.458183e+00	1
ZNF174	1015664	279604	87866	1	1	1	2	0	20	1.296678e+00	9.272250e-01	2.667037e+00	5.685030e-01	1
NTNG1	1291298	345800	273968	2	2	2	2	2	11	1.583307e+00	9.272498e-01	6.549848e+00	1.900289e+00	1
YARS2	1079908	335932	105493	1	1	1	1	0	20	1.142673e+00	9.272602e-01	2.762351e+00	3.916340e-01	1
SNAP91	1324368	415762	254942	8	8	8	1	0	0	7.420232e-01	9.273991e-01	2.542589e+01	1.047737e+00	1
XAB2	1705840	484288	297542	3	3	3	3	0	11	8.902080e-01	9.274051e-01	8.135199e+00	9.417580e-01	1
MKNK1	951468	254910	271035	2	2	2	2	0	20	1.826489e+00	9.274144e-01	4.437911e+00	8.597430e-01	1
COG7	1807070	511790	335719	2	2	2	1	0	20	1.231939e+00	9.274234e-01	6.189313e+00	1.003123e+00	1
PRICKLE1	1961210	522652	145517	2	2	2	1	0	11	1.129285e+00	9.275195e-01	8.122489e+00	1.461820e+00	1
CLEC9A	592842	141284	129885	2	2	2	1	1	2	1.237515e+00	9.275496e-01	7.973671e+00	9.625680e-01	1
PPIL6	905014	234162	223001	1	1	1	0	0	5	8.251662e-01	9.275577e-01	2.432754e+00	6.042040e-01	1
EPHA8	2077944	647194	257973	2	2	2	2	0	18	7.157362e-01	9.275752e-01	5.263926e+00	1.427976e+00	1
OPHN1	1809710	476138	416272	4	4	4	1	1	1	5.799804e-01	9.276134e-01	1.412729e+01	1.276094e+00	1
APPL1	1603698	418954	388764	2	2	2	0	0	20	1.254472e+00	9.276542e-01	5.930638e+00	8.352850e-01	1
ZNF253	1189558	299370	84605	1	1	1	1	0	20	1.530649e+00	9.277209e-01	2.704436e+00	4.285760e-01	1
PAPPA2	4205880	1211282	450461	22	19	21	4	0	0	1.197966e+00	9.277273e-01	4.963902e+01	1.244217e+00	1
MAP7D3	2045172	535496	360352	1	1	1	0	0	9	3.721814e-01	9.278419e-01	2.920865e+00	5.920280e-01	1
ATP5C1	809142	223270	252112	1	1	1	0	0	19	1.835499e+00	9.278568e-01	2.868626e+00	4.319040e-01	1
IQCG	1508718	395200	316201	2	2	2	3	1	20	1.282628e+00	9.280177e-01	4.868589e+00	1.160692e+00	1
PCSK5	2200240	574022	424097	12	11	12	1	5	5	2.269985e+00	9.280349e-01	2.735786e+01	8.873240e-01	1
GIMAP7	704426	179810	24102	4	4	4	1	0	2	1.530234e+00	9.280868e-01	1.434648e+01	1.195712e+00	1
ZNF44	1460312	353716	48088	2	2	2	1	0	4	1.032251e+00	9.281238e-01	8.875676e+00	9.633180e-01	1
MRGPRX2	741006	238102	24738	1	1	1	1	0	20	1.400937e+00	9.281833e-01	1.470920e+00	3.501680e-01	1
AAAS	1528484	491048	359289	2	2	2	1	0	7	1.037001e+00	9.282345e-01	6.512703e+00	9.533830e-01	1
BUD13	1373254	388260	188658	1	1	1	1	0	16	7.942843e-01	9.282995e-01	2.560371e+00	5.583220e-01	1
CDAN1	2266436	717282	474322	2	2	2	2	0	11	1.375973e+00	9.284087e-01	1.220175e+01	9.146620e-01	1
ZSWIM5	2475940	746928	283642	3	3	3	3	0	20	1.198455e+00	9.284981e-01	9.474347e+00	1.093180e+00	1
VPS8	2924000	775454	579939	5	5	5	0	0	20	1.834219e+00	9.285063e-01	1.575560e+01	8.930330e-01	1
GIGYF2	3730622	989958	578836	5	5	5	2	0	13	1.420319e+00	9.285148e-01	2.167767e+01	9.718460e-01	1
LGALS14	414960	112632	103295	2	2	2	0	2	1	2.180188e+00	9.285423e-01	8.115467e+00	1.944953e+00	1
KRT33B	946492	274664	144059	1	1	1	1	0	12	1.052225e+00	9.285651e-01	2.363559e+00	3.688190e-01	1
MAX	1510586	409996	362747	2	2	2	0	0	5	6.006677e-01	9.285906e-01	4.824360e+00	9.129960e-01	1
ARL5A	434750	111650	118468	1	1	1	0	0	2	0	9.286104e-01	3.239455e+00	3.782260e-01	1
ZNF570	1288370	311220	85206	1	1	1	2	0	10	7.028875e-01	9.286507e-01	3.020132e+00	3.368930e-01	1
TYR	1246826	331956	104179	5	5	5	1	0	8	2.589870e+00	9.286958e-01	1.434411e+01	1.085408e+00	1
TBC1D9	2775872	770520	293351	3	3	3	2	0	20	1.015106e+00	9.288986e-01	1.014497e+01	1.146550e+00	1
UBN1	2639954	800286	362513	3	3	3	3	0	19	1.023457e+00	9.289000e-01	8.120649e+00	9.204870e-01	1
LMBRD1	1211330	328028	293461	2	2	2	1	0	5	4.778409e-01	9.289500e-01	6.109508e+00	9.043290e-01	1
NPAS3	1569620	448462	199331	3	3	3	2	0	20	1.572701e+00	9.289631e-01	7.901234e+00	1.656041e+00	1
MYF6	560196	166972	64858	5	5	5	0	0	1	0	9.291269e-01	1.462348e+01	1.628825e+00	1
KCNH4	2090470	676726	282398	3	3	3	1	0	20	1.442710e+00	9.292637e-01	1.114865e+01	1.154258e+00	1
COG2	1754676	479180	360858	4	2	4	1	1	20	1.129717e+00	9.292886e-01	4.585056e+00	1.634080e+00	1
PON2	784478	215384	160184	1	1	1	0	1	4	1.185066e+00	9.292911e-01	3.191062e+00	1.033417e+00	1
ALG8	1095650	307250	211008	1	1	1	1	0	6	1.206074e+00	9.293389e-01	3.128623e+00	1.115815e+00	1
CPA3	1014682	259844	224155	1	1	1	1	0	16	1.105577e+00	9.294068e-01	1.501625e+00	4.678740e-01	1
TOM1L2	1123416	334950	277951	1	1	1	2	0	13	8.017164e-01	9.294972e-01	2.307089e+00	5.250030e-01	1
FNDC3A	2836656	790424	526288	5	5	5	3	0	4	1.048586e+00	9.297368e-01	1.875175e+01	8.253250e-01	1
EIF5B	2941186	719258	479082	5	5	5	4	0	3	7.378129e-01	9.298288e-01	1.412451e+01	1.035691e+00	1
GALT	901050	261820	225127	1	1	1	1	0	9	5.927287e-01	9.298700e-01	3.137199e+00	8.837840e-01	1
ZNF785	790436	229228	42534	1	1	1	4	0	20	1.508524e+00	9.299562e-01	3.039782e+00	7.596580e-01	1
TAF6	1886278	612626	352628	3	3	3	1	0	20	1.090387e+00	9.300389e-01	6.699649e+00	1.016377e+00	1
KDM1A	1814968	515736	410416	3	3	3	1	0	20	1.266722e+00	9.300453e-01	6.040987e+00	6.900700e-01	1
PEX11B	548340	192660	67566	2	2	2	2	0	2	1.141520e+00	9.300516e-01	5.166823e+00	7.176550e-01	1
KLHL14	1431630	417924	156167	5	5	5	3	1	4	1.607784e+00	9.300636e-01	1.586352e+01	1.213007e+00	1
CD276	1143290	370554	154534	1	1	1	0	0	19	9.640198e-01	9.301655e-01	2.278237e+00	3.507100e-01	1
ZNF354B	1436576	355686	66449	2	2	2	0	0	6	8.748649e-01	9.302756e-01	5.299061e+00	6.582260e-01	1
AGBL2	2075848	535508	345459	2	2	2	1	1	20	1.101224e+00	9.302810e-01	5.563032e+00	7.960300e-01	1
ZNHIT1	424852	130416	113224	1	1	1	0	2	7	1.255842e+00	9.303123e-01	1.984909e+00	3.371390e-01	1
NSUN4	871386	266748	118875	1	1	1	0	7	20	1.614773e+00	9.303762e-01	2.925062e+00	4.526660e-01	1
CCDC81	1373272	348746	272478	2	2	2	0	0	20	1.401838e+00	9.304518e-01	3.994898e+00	8.756380e-01	1
TRPV1	1329434	394086	143009	1	1	1	1	0	20	7.141415e-01	9.305165e-01	1.691489e+00	3.837420e-01	1
KIRREL2	1480850	513706	273480	3	3	3	3	0	5	1.090962e+00	9.305494e-01	9.237630e+00	1.407475e+00	1
EPS8L3	1350638	402122	328418	2	2	2	1	2	20	1.326402e+00	9.307581e-01	3.771719e+00	5.820700e-01	1
GLB1L2	1450420	410026	361804	2	2	2	2	0	10	1.127176e+00	9.308532e-01	5.357933e+00	1.746817e+00	1
DCAF12	1040280	311196	175950	2	2	2	1	0	14	1.668005e+00	9.308701e-01	5.120990e+00	8.725030e-01	1
UBAC2	2475946	660972	330596	1	1	1	0	1	20	5.812878e-01	9.310843e-01	3.434062e+00	8.308020e-01	1
C8orf34	1032436	273676	264199	1	1	1	1	0	20	1.695462e+00	9.313595e-01	3.180458e+00	1.561373e+00	1
SKA3	1130602	306358	158629	1	1	1	1	0	18	9.857397e-01	9.314027e-01	2.536812e+00	6.781100e-01	1
DNAH3	9691304	2621158	1236025	18	18	18	9	0	19	1.197305e+00	9.314314e-01	4.415145e+01	1.071223e+00	1
MESDC2	525640	147224	54924	2	2	2	0	0	4	4.824027e-01	9.314815e-01	5.620810e+00	1.064270e+00	1
ATP12A	2433504	700510	431836	3	3	3	4	0	20	1.156644e+00	9.315360e-01	8.727251e+00	1.486486e+00	1
MPDZ	4209272	1245418	663420	15	12	13	3	0	0	7.821690e-01	9.315663e-01	3.653805e+01	1.017593e+00	1
PAX7	1078920	328022	123032	1	1	1	2	0	20	8.852401e-01	9.315713e-01	3.031007e+00	6.314430e-01	1
PHLDB2	2912942	788502	322209	9	9	9	2	0	20	2.084596e+00	9.316196e-01	2.031688e+01	9.476220e-01	1
BDNF	741994	207480	75794	1	1	1	0	1	14	1.537682e+00	9.316299e-01	2.050178e+00	5.586510e-01	1
PPIP5K1	1061106	295406	98822	1	1	1	1	0	20	1.568316e+00	9.317243e-01	2.926518e+00	1.378545e+00	1
SLC2A4	1123356	384326	220156	1	1	1	2	0	20	9.309764e-01	9.317533e-01	2.043130e+00	8.886050e-01	1
FHOD1	2746580	894122	455415	4	4	4	2	0	20	7.932655e-01	9.318570e-01	8.671653e+00	1.141078e+00	1
FAM63B	1379350	386338	171969	1	1	1	0	0	20	1.403633e+00	9.319535e-01	5.189609e+00	8.689320e-01	1
